nomeTeste;tempoExecucao;fitness;timeEscolhido;timeInimigo;
E7;35.825;191;571-447-183-290-182-824;706-462-858-361-905-785
E7;35.444;191;824-739-738-446-332-803;330-663-259-92-200-505
E7;35.324;184;674-560-551-76-183-181;420-64-599-448-609-463
E7;34.526;184;288-838-13-173-897-531;120-73-187-310-342-17
E7;34.522;204;446-568-567-182-288-579;259-659-7-412-320-546
E7;34.759;180;569-50-182-828-290-288;742-239-326-638-595-354
E7;34.372;172;448-830-444-568-571-182;825-723-286-558-161-910
E7;34.571;182;808-552-570-287-440-446;176-555-235-221-908-188
E7;34.514;175;543-442-175-538-568-181;824-792-621-513-507-141
E7;35.271;175;443-24-827-181-9-568;592-771-331-766-625-580
E7;34.572;179;571-832-442-579-735-824;367-449-809-818-276-905
E7;35.122;190;181-738-570-745-443-447;315-297-213-635-561-850
E7;34.66;178;572-182-830-557-385-440;580-394-770-840-722-718
E7;34.633;158;446-182-442-448-181-741;642-579-758-161-655-91
E8;39.167;181;572-742-443-825-731-447;515-493-527-877-549-651
E8;39.53;176;448-288-738-447-642-741;780-616-487-524-401-833
E8;39.335;209;742-446-521-520-445-567;629-706-469-45-219-485
E8;39.65;199;743-674-567-435-827-76;320-377-36-823-558-390
E8;40.083;186;742-578-830-442-568-445;329-666-919-57-895-851
E8;39.235;186;182-442-9-355-579-440;559-625-776-896-690-189
E8;39.036;190;909-825-572-571-182-287;706-462-858-361-905-785
E8;39.122;195;182-160-571-521-568-845;330-663-259-92-200-505
E8;40.883;184;856-578-570-288-548-409;420-64-599-448-609-463
E8;39.927;187;617-659-289-830-734-435;120-73-187-310-342-17
E8;38.983;194;824-577-827-443-447-737;259-659-7-412-320-546
E8;38.948;187;580-183-910-825-570-731;742-239-326-638-595-354
E8;38.709;163;448-737-289-435-431-568;825-723-286-558-161-910
E8;39.122;170;332-829-549-637-575-290;176-555-235-221-908-188
E8;39.369;173;730-737-181-828-577-97;824-792-621-513-507-141
E8;39.11;188;447-741-431-727-567-182;592-771-331-766-625-580
E8;38.928;178;570-738-567-446-910-521;367-449-809-818-276-905
E8;39.006;189;572-743-444-746-571-567;315-297-213-635-561-850
E8;38.853;173;571-8-863-182-446-325;580-394-770-840-722-718
E8;38.583;155;741-825-448-910-568-444;642-579-758-161-655-91
E9;44.922;186;568-824-738-571-910-573;515-493-527-877-549-651
E9;44.399;180;289-738-568-440-13-741;780-616-487-524-401-833
E9;43.937;199;565-446-182-520-181-575;629-706-469-45-219-485
E9;44.049;201;740-447-440-730-918-575;320-377-36-823-558-390
E9;43.825;182;287-768-738-824-445-565;329-666-919-57-895-851
E9;44.13;186;568-737-733-575-579-442;559-625-776-896-690-189
E9;43.924;186;577-572-738-443-444-4;706-462-858-361-905-785
E9;44.107;189;149-736-182-571-431-435;330-663-259-92-200-505
E9;43.917;180;567-531-642-573-568-751;420-64-599-448-609-463
E9;43.85;186;183-824-912-710-175-808;120-73-187-310-342-17
E9;44.973;194;570-575-572-571-184-521;259-659-7-412-320-546
E9;44.241;179;50-735-824-442-736-583;742-239-326-638-595-354
E9;43.291;161;183-431-743-579-521-440;825-723-286-558-161-910
E9;45.923;175;663-561-825-828-440-13;176-555-235-221-908-188
E9;43.915;177;566-554-435-910-183-444;824-792-621-513-507-141
E9;44.451;189;741-182-910-742-445-568;592-771-331-766-625-580
E9;43.687;186;440-446-442-572-13-435;367-449-809-818-276-905
E9;44.059;180;447-572-738-570-527-182;580-394-770-840-722-718
E9;44.534;158;825-182-447-287-738-444;642-579-758-161-655-91
E10;51.304;180;447-824-143-825-283-183;515-493-527-877-549-651
E10;48.915;204;449-439-181-742-569-325;320-377-36-823-558-390
E10;54.547;189;521-567-572-446-180-442;329-666-919-57-895-851
E10;51.555;188;444-579-440-567-9-743;559-625-776-896-690-189
E10;51.611;188;290-446-824-181-738-568;706-462-858-361-905-785
E10;51.449;185;563-817-431-572-435-287;330-663-259-92-200-505
E10;51.174;187;419-50-435-181-571-747;420-64-599-448-609-463
E10;51.417;185;153-911-440-283-566-576;120-73-187-310-342-17
E10;51.819;193;570-444-443-575-143-568;259-659-7-412-320-546
E10;51.51;181;747-288-440-830-828-215;742-239-326-638-595-354
E10;50.761;162;287-579-440-447-830-571;825-723-286-558-161-910
E10;50.976;180;288-571-579-51-570-521;176-555-235-221-908-188
E10;51.685;184;567-569-184-737-183-738;824-792-621-513-507-141
E10;51.846;187;521-570-741-737-739-568;592-771-331-766-625-580
E10;51.391;188;183-288-579-571-738-431;367-449-809-818-276-905
E10;50.861;184;182-744-568-445-547-13;315-297-213-635-561-850
E10;51.423;172;561-554-119-13-567-570;580-394-770-840-722-718
E10;51.208;153;741-444-743-448-579-570;642-579-758-161-655-91
E11;8.439;159;915-440-525-275-289-13;515-493-527-877-549-651
E11;8.302;141;243-918-863-173-554-502;780-616-487-524-401-833
E11;8.088;189;571-520-431-283-824-594;629-706-469-45-219-485
E11;8.335;193;149-734-175-4-567-288;320-377-36-823-558-390
E11;8.141;163;419-679-738-566-183-12;329-666-919-57-895-851
E11;8.284;158;302-184-736-554-808-564;559-625-776-896-690-189
E11;8.248;158;180-430-863-267-831-909;706-462-858-361-905-785
E11;8.432;175;231-456-850-448-91-748;330-663-259-92-200-505
E11;8.253;177;224-439-183-717-635-190;420-64-599-448-609-463
E11;7.954;177;582-919-519-282-561-712;120-73-187-310-342-17
E11;8.24;173;830-741-184-91-444-751;259-659-7-412-320-546
E11;8.493;171;282-915-153-160-571-577;742-239-326-638-595-354
E11;7.756;161;571-181-579-8-442-448;825-723-286-558-161-910
E11;8.252;169;251-824-435-642-598-893;176-555-235-221-908-188
E11;8.471;165;263-889-448-373-580-568;824-792-621-513-507-141
E11;8.086;153;547-435-448-883-613-829;592-771-331-766-625-580
E11;8.342;143;440-704-745-771-758-166;367-449-809-818-276-905
E11;8.487;166;570-215-731-287-734-701;315-297-213-635-561-850
E11;8.305;167;567-902-281-745-839-573;580-394-770-840-722-718
E11;8.538;133;825-727-571-572-182-478;642-579-758-161-655-91
E12;17.592;177;572-734-182-440-824-268;515-493-527-877-549-651
E12;17.406;182;825-570-521-571-288-287;780-616-487-524-401-833
E12;16.743;186;7-445-737-268-182-79;629-706-469-45-219-485
E12;18.159;204;825-290-449-439-589-742;320-377-36-823-558-390
E12;17.192;188;575-738-288-525-737-287;329-666-919-57-895-851
E12;16.986;176;435-744-440-568-571-474;559-625-776-896-690-189
E12;17.953;182;909-435-287-182-4-746;706-462-858-361-905-785
E12;17.753;186;187-909-744-419-527-160;330-663-259-92-200-505
E12;17.728;182;440-548-657-630-325-7;420-64-599-448-609-463
E12;18.232;181;729-154-248-51-745-4;120-73-187-310-342-17
E12;17.452;180;183-564-827-737-289-559;259-659-7-412-320-546
E12;17.462;188;287-580-182-568-449-298;742-239-326-638-595-354
E12;17.635;146;742-579-287-182-478-521;825-723-286-558-161-910
E12;18.143;181;737-828-294-290-747-567;176-555-235-221-908-188
E12;17.814;176;525-568-446-177-442-657;824-792-621-513-507-141
E12;18.277;189;568-521-571-572-824-183;592-771-331-766-625-580
E12;17.205;174;567-431-902-741-825-578;367-449-809-818-276-905
E12;17.898;183;443-302-446-541-579-325;315-297-213-635-561-850
E12;17.373;167;287-863-4-565-564-251;580-394-770-840-722-718
E12;17.688;146;572-567-909-8-182-568;642-579-758-161-655-91
E13;27.698;183;739-744-289-824-825-567;515-493-527-877-549-651
E13;27.462;186;738-521-567-435-827-431;780-616-487-524-401-833
E13;27.692;204;738-580-567-143-182-521;629-706-469-45-219-485
E13;27.84;199;3-547-449-743-578-577;320-377-36-823-558-390
E13;28.337;193;568-13-571-727-737-181;329-666-919-57-895-851
E13;27.622;182;910-183-568-435-745-738;559-625-776-896-690-189
E13;27.731;175;440-180-160-577-182-565;706-462-858-361-905-785
E13;27.854;185;160-385-562-286-565-524;330-663-259-92-200-505
E13;27.72;183;732-520-153-72-368-183;420-64-599-448-609-463
E13;27.825;196;738-569-579-302-283-521;120-73-187-310-342-17
E13;27.716;198;577-727-579-738-737-440;259-659-7-412-320-546
E13;27.74;186;440-182-568-579-560-567;742-239-326-638-595-354
E13;26.636;161;435-182-444-912-568-579;825-723-286-558-161-910
E13;27.851;178;443-746-525-180-789-825;176-555-235-221-908-188
E13;27.767;186;738-521-435-288-568-302;824-792-621-513-507-141
E13;27.686;180;742-447-571-825-13-281;592-771-331-766-625-580
E13;27.9;181;182-825-183-287-909-575;367-449-809-818-276-905
E13;27.998;190;737-579-431-839-741-567;315-297-213-635-561-850
E13;27.54;176;504-385-289-442-738-401;580-394-770-840-722-718
E13;26.97;145;910-568-444-287-825-906;642-579-758-161-655-91
E14;35.874;184;448-743-825-571-325-572;515-493-527-877-549-651
E14;35.331;185;568-567-435-440-570-183;780-616-487-524-401-833
E14;35.33;204;521-572-825-431-446-747;629-706-469-45-219-485
E14;35.387;207;439-575-567-442-577-825;320-377-36-823-558-390
E14;35.134;195;737-444-568-184-431-521;329-666-919-57-895-851
E14;35.426;182;440-824-748-435-568-525;559-625-776-896-690-189
E14;34.274;195;447-182-567-444-910-824;706-462-858-361-905-785
E14;35.267;194;824-287-731-579-570-175;330-663-259-92-200-505
E14;35.026;190;571-183-7-573-193-182;420-64-599-448-609-463
E14;34.91;195;435-154-442-575-287-568;120-73-187-310-342-17
E14;34.759;201;579-910-568-181-444-448;259-659-7-412-320-546
E14;35.08;188;8-449-570-182-745-568;742-239-326-638-595-354
E14;34.335;166;448-431-568-442-830-289;825-723-286-558-161-910
E14;35.348;174;607-442-288-441-743-549;176-555-235-221-908-188
E14;35;186;431-287-440-567-449-13;824-792-621-513-507-141
E14;34.495;182;520-572-448-738-13-741;592-771-331-766-625-580
E14;34.993;178;180-569-567-909-448-824;367-449-809-818-276-905
E14;35.383;191;448-737-290-825-8-447;315-297-213-635-561-850
E14;34.721;181;570-440-302-735-919-287;580-394-770-840-722-718
E14;34.649;151;521-743-741-183-909-738;642-579-758-161-655-91
E15;45.743;192;579-738-824-909-435-571;515-493-527-877-549-651
E15;44.731;187;568-738-435-444-743-825;780-616-487-524-401-833
E15;46;206;567-446-180-737-580-738;629-706-469-45-219-485
E15;45.919;201;577-797-521-576-572-825;320-377-36-823-558-390
E15;45.504;190;288-568-743-740-567-446;329-666-919-57-895-851
E15;45.138;191;440-431-183-727-568-579;559-625-776-896-690-189
E15;46.081;193;579-521-571-446-448-567;706-462-858-361-905-785
E15;45.628;191;570-744-431-567-569-441;330-663-259-92-200-505
E15;45.807;183;435-444-529-548-630-610;420-64-599-448-609-463
E15;45.317;188;829-625-288-602-287-302;120-73-187-310-342-17
E15;45.782;186;741-567-731-737-571-554;259-659-7-412-320-546
E15;45.885;187;290-567-571-183-8-577;742-239-326-638-595-354
E15;45.719;169;571-442-568-579-737-182;825-723-286-558-161-910
E15;45.402;181;776-737-570-183-444-181;176-555-235-221-908-188
E15;45.666;182;568-737-182-525-571-12;824-792-621-513-507-141
E15;45.331;188;442-431-521-444-567-743;592-771-331-766-625-580
E15;45.292;183;440-567-570-825-442-579;367-449-809-818-276-905
E15;46.333;197;568-579-737-825-181-444;315-297-213-635-561-850
E15;45.755;180;395-444-906-573-567-182;580-394-770-840-722-718
E15;44.771;158;742-824-738-182-446-444;642-579-758-161-655-91
E16;53.473;190;825-579-440-521-446-571;515-493-527-877-549-651
E16;53.624;186;443-446-182-737-825-568;780-616-487-524-401-833
E16;54.255;204;571-741-287-520-567-738;629-706-469-45-219-485
E16;54.548;205;521-910-739-734-575-567;320-377-36-823-558-390
E16;53.121;187;9-442-440-182-290-657;329-666-919-57-895-851
E16;53.367;183;9-825-568-431-738-571;559-625-776-896-690-189
E16;52.854;191;447-289-738-825-13-444;706-462-858-361-905-785
E16;53.804;189;521-290-443-573-575-833;330-663-259-92-200-505
E16;53.797;184;570-443-803-671-823-422;420-64-599-448-609-463
E16;54.218;191;181-569-579-830-445-659;120-73-187-310-342-17
E16;54.435;200;568-571-738-431-442-737;259-659-7-412-320-546
E16;54.043;184;579-572-183-733-9-745;742-239-326-638-595-354
E16;52.061;166;568-435-737-182-743-440;825-723-286-558-161-910
E16;54.064;187;180-741-747-446-289-444;176-555-235-221-908-188
E16;53.621;190;567-288-448-570-521-431;824-792-621-513-507-141
E16;53.948;192;181-444-579-568-824-288;592-771-331-766-625-580
E16;53.197;189;579-4-448-738-182-446;367-449-809-818-276-905
E16;54.055;193;571-825-738-443-742-521;315-297-213-635-561-850
E16;54.149;185;560-567-825-571-572-182;580-394-770-840-722-718
E16;52.519;152;182-286-825-732-288-444;642-579-758-161-655-91
E17;66.21;194;742-579-825-446-440-824;515-493-527-877-549-651
E17;66.24;184;521-183-570-567-447-442;780-616-487-524-401-833
E17;67.297;207;571-742-738-446-289-435;629-706-469-45-219-485
E17;69.242;205;289-443-746-181-449-727;320-377-36-823-558-390
E17;69.066;191;446-290-160-738-568-9;329-666-919-57-895-851
E17;66.706;183;435-181-282-444-440-742;559-625-776-896-690-189
E17;66.155;191;435-572-737-825-446-738;706-462-858-361-905-785
E17;66.327;190;4-289-574-738-525-13;330-663-259-92-200-505
E17;65.947;186;809-712-573-579-289-570;420-64-599-448-609-463
E17;65.527;188;829-544-827-890-332-287;120-73-187-310-342-17
E17;66.769;193;571-738-568-918-520-579;259-659-7-412-320-546
E17;66.148;191;565-825-440-183-435-568;742-239-326-638-595-354
E17;66.14;158;571-431-9-444-568-738;825-723-286-558-161-910
E17;66.545;180;830-521-440-568-531-743;176-555-235-221-908-188
E17;66.275;186;909-577-446-572-567-442;824-792-621-513-507-141
E17;66.435;186;181-444-431-565-825-739;592-771-331-766-625-580
E17;66.532;183;570-440-446-579-824-742;367-449-809-818-276-905
E17;66.647;196;567-8-579-738-289-568;315-297-213-635-561-850
E17;66.948;187;743-565-572-571-737-182;580-394-770-840-722-718
E17;65.672;162;444-448-182-287-742-825;642-579-758-161-655-91
E18;75.249;183;738-743-570-736-824-182;515-493-527-877-549-651
E18;74.667;186;446-288-743-737-568-570;780-616-487-524-401-833
E18;75.048;206;434-572-571-182-521-446;629-706-469-45-219-485
E18;75.182;203;521-741-181-441-182-549;320-377-36-823-558-390
E18;75.371;196;579-440-571-443-742-824;329-666-919-57-895-851
E18;75.85;193;289-568-183-579-742-440;559-625-776-896-690-189
E18;74.901;192;443-825-742-567-444-521;706-462-858-361-905-785
E18;75.12;198;572-254-431-579-570-571;330-663-259-92-200-505
E18;75.072;184;182-557-8-568-768-635;420-64-599-448-609-463
E18;74.522;185;545-789-563-548-431-444;120-73-187-310-342-17
E18;75.526;202;568-182-446-442-825-737;259-659-7-412-320-546
E18;75.804;185;738-440-173-430-435-447;742-239-326-638-595-354
E18;74.757;162;440-571-737-568-572-909;825-723-286-558-161-910
E18;74.964;179;744-301-444-288-568-564;176-555-235-221-908-188
E18;75.45;191;182-579-567-440-738-8;824-792-621-513-507-141
E18;75.911;191;579-741-570-572-824-289;592-771-331-766-625-580
E18;75.547;185;287-182-448-440-521-738;367-449-809-818-276-905
E18;75.267;196;567-824-448-446-431-910;315-297-213-635-561-850
E18;75.919;192;572-825-579-442-573-288;580-394-770-840-722-718
E18;74.571;160;444-579-825-288-182-448;642-579-758-161-655-91
E19;86.839;187;571-824-742-182-573-738;515-493-527-877-549-651
E19;85.828;185;738-567-743-827-435-568;780-616-487-524-401-833
E19;86.344;207;444-431-182-571-738-435;629-706-469-45-219-485
E19;86.171;206;182-570-741-9-184-568;320-377-36-823-558-390
E19;85.372;193;738-446-289-740-431-440;329-666-919-57-895-851
E19;85.813;192;183-738-579-289-440-824;559-625-776-896-690-189
E19;86.106;196;431-448-579-182-444-447;706-462-858-361-905-785
E19;86.609;186;382-741-521-13-828-736;330-663-259-92-200-505
E19;86.419;182;739-827-824-909-245-439;420-64-599-448-609-463
E19;84.472;184;914-569-35-808-639-251;120-73-187-310-342-17
E19;86.325;204;572-182-289-568-579-737;259-659-7-412-320-546
E19;85.949;189;8-743-579-567-440-449;742-239-326-638-595-354
E19;86.142;170;570-568-183-448-830-442;825-723-286-558-161-910
E19;84.396;175;297-445-571-289-707-827;176-555-235-221-908-188
E19;83.93;188;758-448-567-447-440-431;824-792-621-513-507-141
E19;83.375;187;435-332-824-447-743-182;592-771-331-766-625-580
E19;84.591;187;298-435-738-568-579-183;367-449-809-818-276-905
E19;84.036;195;579-431-742-571-440-447;315-297-213-635-561-850
E19;84.681;182;435-570-289-828-739-737;580-394-770-840-722-718
E19;83.285;160;183-825-743-287-446-444;642-579-758-161-655-91
E20;98.599;188;289-824-741-442-567-571;515-493-527-877-549-651
E20;98.807;183;443-183-567-742-570-521;780-616-487-524-401-833
E20;98.504;208;824-572-447-446-743-738;629-706-469-45-219-485
E20;99.582;205;570-745-567-739-825-576;320-377-36-823-558-390
E20;98.998;194;568-571-13-181-443-738;329-666-919-57-895-851
E20;99.015;196;571-521-579-440-183-435;559-625-776-896-690-189
E20;98.866;193;571-824-738-737-579-567;706-462-858-361-905-785
E20;98.904;196;446-570-521-743-739-824;330-663-259-92-200-505
E20;98.244;183;569-610-600-183-424-439;420-64-599-448-609-463
E20;98.126;187;555-571-281-830-435-858;120-73-187-310-342-17
E20;99.311;197;568-743-567-570-440-431;259-659-7-412-320-546
E20;99.559;189;521-741-435-825-575-440;742-239-326-638-595-354
E20;113.3;162;435-568-571-830-289-521;825-723-286-558-161-910
E20;98.866;177;575-571-525-183-779-289;176-555-235-221-908-188
E20;98.932;194;738-431-448-288-579-567;824-792-621-513-507-141
E20;98.895;193;447-824-579-568-739-521;592-771-331-766-625-580
E20;98.979;188;824-431-569-738-446-435;367-449-809-818-276-905
E20;98.854;196;444-440-739-568-446-521;315-297-213-635-561-850
E20;98.59;191;569-435-738-183-579-431;580-394-770-840-722-718
E20;96.991;159;287-444-743-288-447-182;642-579-758-161-655-91
E21;12.015;153;915-731-156-445-365-576;515-493-527-877-549-651
E21;11.74;176;565-579-442-569-571-743;780-616-487-524-401-833
E21;12.007;160;707-338-579-372-830-287;629-706-469-45-219-485
E21;11.973;187;290-910-502-619-431-560;320-377-36-823-558-390
E21;11.457;167;449-182-717-825-472-3;329-666-919-57-895-851
E21;12.46;160;571-444-681-915-193-568;559-625-776-896-690-189
E21;11.528;176;746-902-4-430-182-448;706-462-858-361-905-785
E21;12.473;180;885-72-448-288-825-867;330-663-259-92-200-505
E21;11.662;185;564-897-183-180-184-734;420-64-599-448-609-463
E21;12.223;183;737-563-569-325-359-279;120-73-187-310-342-17
E21;11.874;177;446-113-541-290-288-568;259-659-7-412-320-546
E21;12.134;167;431-147-730-250-890-182;742-239-326-638-595-354
E21;11.542;157;435-567-570-251-183-579;825-723-286-558-161-910
E21;12.467;173;521-743-741-744-539-99;176-555-235-221-908-188
E21;11.913;163;512-301-446-444-8-608;824-792-621-513-507-141
E21;12.419;163;744-164-739-566-740-442;592-771-331-766-625-580
E21;12.301;166;521-435-3-568-589-832;367-449-809-818-276-905
E21;11.732;171;733-102-572-175-444-250;315-297-213-635-561-850
E21;12.754;151;183-773-802-677-251-173;580-394-770-840-722-718
E21;11.928;126;707-863-573-737-572-447;642-579-758-161-655-91
E22;25.991;173;8-443-287-288-248-431;515-493-527-877-549-651
E22;25.972;176;444-657-431-748-521-287;780-616-487-524-401-833
E22;26.304;190;572-575-568-128-579-13;629-706-469-45-219-485
E22;25.545;205;181-439-918-742-281-290;320-377-36-823-558-390
E22;25.347;179;76-267-738-462-579-440;329-666-919-57-895-851
