B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.028
B1;0.026
B1;0.03
B1;0.027
B1;0.028
B1;0.029
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.028
B1;0.026
B1;0.03
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.024
B1;0.026
B1;0.028
B1;0.024
B1;0.025
B1;0.025
B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.025
B1;0.028
B1;0.026
B1;0.03
B1;0.027
B1;0.028
B1;0.029
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.028
B1;0.026
B1;0.03
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.024
B1;0.026
B1;0.028
B1;0.024
B1;0.025
B1;0.025
B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.03
B1;0.027
B1;0.028
B1;0.029
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.028
B1;0.026
B1;0.03
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.024
B1;0.026
B1;0.028
B1;0.024
B1;0.025
B1;0.025
B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.028
B1;0.026
B1;0.03
B1;0.027
B1;0.028
B1;0.029
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.028
B1;0.026
B1;0.03
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.024
B1;0.026
B1;0.028
B1;0.024
B1;0.025
B1;0.025
B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.028
B1;0.026
B1;0.03
B1;0.027
B1;0.028
B1;0.029
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.028
B1;0.026
B1;0.03
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.024
B1;0.026
B1;0.028
B1;0.024
B1;0.025
B1;0.025
B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.027
B1;0.026
B1;0.029
B1;0.028
B1;0.025
B1;0.028
B1;0.026
B1;0.03
B1;0.027
B1;0.028
B1;0.029
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.028
B1;0.026
B1;0.03
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.024
B1;0.026
B1;0.028
B1;0.024
B1;0.025
B1;0.025
B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.027
B1;0.026
B1;0.029
B1;0.028
B1;0.028
B1;0.025
B1;0.028
B1;0.026
B1;0.03
B1;0.027
B1;0.028
B1;0.029
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.028
B1;0.026
B1;0.03
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.024
B1;0.026
B1;0.028
B1;0.024
B1;0.025
B1;0.025
B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.027
B1;0.026
B1;0.029
B1;0.028
B1;0.028
B1;0.03
B1;0.025
B1;0.028
B1;0.026
B1;0.03
B1;0.027
B1;0.028
B1;0.029
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.028
B1;0.026
B1;0.03
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.024
B1;0.026
B1;0.028
B1;0.024
B1;0.025
B1;0.025
B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.027
B1;0.026
B1;0.029
B1;0.028
B1;0.028
B1;0.03
B1;0.029
B1;0.025
B1;0.028
B1;0.026
B1;0.03
B1;0.027
B1;0.028
B1;0.029
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.028
B1;0.026
B1;0.03
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.024
B1;0.026
B1;0.028
B1;0.024
B1;0.025
B1;0.025
B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.027
B1;0.026
B1;0.029
B1;0.028
B1;0.028
B1;0.03
B1;0.029
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.03
B1;0.027
B1;0.028
B1;0.029
B1;0.025
B1;0.027
B1;0.025
B1;0.028
B1;0.026
B1;0.028
B1;0.026
B1;0.03
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.024
B1;0.026
B1;0.028
B1;0.024
B1;0.025
B1;0.025
B1;0.027
B1;0.027
B1;0.023
B1;0.029
B1;0.026
B1;0.028
B1;0.027
B1;0.029
B1;0.024
B1;0.027
B1;0.026
B1;0.029
B1;0.025
B1;0.027
B1;0.026
B1;0.025
B1;0.027
B1;0.026
B1;0.029
B1;0.028
B1;0.028
B1;0.03
B1;0.029
B1;0.027
B1;0.024
B2;0.058
B2;0.058
B2;0.057
B2;0.058
B2;0.057
B2;0.055
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.059
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.059
B2;0.058
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.059
B2;0.058
B2;0.064
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.059
B2;0.058
B2;0.064
B2;0.059
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.059
B2;0.058
B2;0.064
B2;0.059
B2;0.055
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.059
B2;0.058
B2;0.064
B2;0.059
B2;0.055
B2;0.058
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.059
B2;0.058
B2;0.064
B2;0.059
B2;0.055
B2;0.058
B2;0.055
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.059
B2;0.058
B2;0.064
B2;0.059
B2;0.055
B2;0.058
B2;0.055
B2;0.057
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.059
B2;0.058
B2;0.064
B2;0.059
B2;0.055
B2;0.058
B2;0.055
B2;0.057
B2;0.056
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
B2;0.056
B2;0.06
B2;0.053
B2;0.053
B2;0.064
B2;0.059
B2;0.058
B2;0.064
B2;0.059
B2;0.055
B2;0.058
B2;0.055
B2;0.057
B2;0.056
B2;0.059
B2;0.058
B2;0.057
B2;0.055
B2;0.06
B2;0.054
B2;0.057
B2;0.055
B2;0.06
B2;0.059
B2;0.063
B2;0.061
B2;0.059
B2;0.058
B2;0.056
B2;0.052
B2;0.058
B2;0.056
B2;0.057
B2;0.053
B2;0.055
B2;0.055
B2;0.057
