D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.005
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
D1;0.003
D1;0.002
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.003
D1;0.004
D1;0.003
D1;0.003
