C16;2
C16;2
C16;0
C16;2
C16;0
C16;2
C16;2
C16;0
C16;2
C16;4
C16;2
C16;0
C16;2
C16;4
C16;3
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;3
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;3
C16;3
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;3
C16;3
C16;2
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;3
C16;3
C16;2
C16;1
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;3
C16;3
C16;2
C16;1
C16;1
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;3
C16;3
C16;2
C16;1
C16;1
C16;1
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;3
C16;3
C16;2
C16;1
C16;1
C16;1
C16;5
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;3
C16;3
C16;2
C16;1
C16;1
C16;1
C16;5
C16;4
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;3
C16;3
C16;2
C16;1
C16;1
C16;1
C16;5
C16;4
C16;2
C16;2
C16;0
C16;2
C16;4
C16;3
C16;4
C16;0
C16;1
C16;3
C16;5
C16;0
C16;5
C16;4
C16;3
C16;2
C16;1
C16;1
C16;2
C16;3
C16;3
C16;2
C16;1
C16;1
